Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2WGcpz55A2vrvh6foEGCNL,"0NIPkIjTV8mB795yEIiPYL","Calling After Me","Calling After Me","Wallows",2024-03-21,187692,68,spotify:user:dkim3530,2024-04-03T04:07:42Z,"pov: indie",0.636,0.797,8,-4.644,1,0.0296,0.00598,0.00000426,0.114,0.965,139.963,4
2fyIS6GXMgUcSv4oejx63f,"7Ln80lUS6He07XvHI8qqHH","Mardy Bum","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-01-29,175440,72,spotify:user:dkim3530,2024-04-03T04:08:01Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.634,0.599,2,-5.447,1,0.0365,0.0288,0,0.197,0.312,112.215,4
1C5utO1I8FoSIn6g1R5DAZ,"3mIj9lX2MWuHmhNCA7LSCW","If You’re Too Shy (Let Me Know)","Notes On A Conditional Form","The 1975",2020-05-22,319370,61,spotify:user:dkim3530,2024-04-03T04:08:09Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.64,0.628,2,-6.091,1,0.0324,0.0157,0.0382,0.0916,0.235,125.648,4
4K6e6JiR1KFohWedXSnvob,"59KX7XUUgAOOo5IyDjca0T","All I Need","My Head is a Moshpit","Verzache",2021-03-05,203750,43,spotify:user:dkim3530,2024-04-03T04:08:15Z,"sad lo-fi",0.663,0.786,9,-5.325,1,0.0353,0.212,0.00000196,0.0957,0.319,145.977,4
5H8BPBnmDDeocTGbwCmYWm,"2sSGPbdZJkaSE2AbcGOACx,2SaIA1enj83vEmJikZdjQ3","Drip","Drip","The Marías,Triathalon",2018-11-08,195754,49,spotify:user:dkim3530,2024-04-03T04:08:29Z,"bedroom pop,la indie,indie garage rock",0.734,0.385,2,-9.668,0,0.0312,0.585,0.222,0.0991,0.616,120.016,4
7DcJ6fEBb7BaKuYKTwiDxK,"5J81VungUjSVHxlPpTI9KG","Homage","Skiptracing","Mild High Club",2016-08-26,177493,72,spotify:user:dkim3530,2024-04-03T04:08:35Z,"indie garage rock,neo-psychedelic",0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4
1CvDg1sWrIwSspEli3EqZp,"3BcSXip92N0HwJRA9sVmP6","when sunday comes around","Monterey Village","Marlon Funaki",2022-07-01,319333,35,spotify:user:dkim3530,2024-04-03T04:08:39Z,"",0.632,0.567,4,-10.966,1,0.0329,0.321,0.131,0.113,0.321,134.985,4
73ROvjXlrsrDcNmCurwWOF,"1QAJqy2dA3ihHBFIHRphZj","Sesame Syrup","Crush","Cigarettes After Sex",2018-07-10,303296,39,spotify:user:dkim3530,2024-04-03T04:08:43Z,"ambient pop,dream pop,el paso indie,shoegaze",0.237,0.412,4,-11.384,1,0.0299,0.0417,0.451,0.107,0.364,186.955,4
0EfsDEYaSjGYd66Pr881nq,"77SW9BnxLY8rJ0RciFqkHh","Cry Baby","Wiped Out!","The Neighbourhood",2015-10-30,235160,71,spotify:user:dkim3530,2024-04-03T04:08:55Z,"modern alternative rock,modern rock,pop",0.581,0.656,4,-4.891,0,0.0294,0.00269,0.00000278,0.101,0.338,108.033,4
64TjzuxG5PJ7payjphrOC0,"1btWGBz4Uu1HozTwb2Lm8A","South","South - Single","Hippo Campus",2015-08-03,231468,54,spotify:user:dkim3530,2024-04-03T04:09:03Z,"modern rock,pov: indie",0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,4
4Z3Mmn6cIeuKprHQyyAbXQ,"2TviQllPVEQ7E68Yr4uPKR","Blue Spirits","Blue Spirits","DWLLRS",2022-05-24,188307,51,spotify:user:dkim3530,2024-04-03T04:09:10Z,"chill pop",0.645,0.638,9,-5.81,1,0.0434,0.66,0,0.27,0.356,129.985,4
0awZwmlC6pxH65KTZpadmX,"7vtSUU3zpHeYJfX6BPNrJd","Freakin' Out On the Interstate","Freakin' Out On The Interstate (Acoustic Version [Live])","Briston Maroney",2020-07-10,251906,69,spotify:user:dkim3530,2024-04-03T04:09:14Z,"nashville indie,pov: indie",0.45,0.794,4,-5.015,1,0.0538,0.388,0,0.303,0.362,143.861,4
7GfNOvMCTRh2WR1n6gUt0A,"23FgP9gxRT6QMcRhsV71kY","VIRGINIA CREEPER","VIRGINIA CREEPER","greek",2023-06-23,172307,47,spotify:user:dkim3530,2024-04-03T04:09:22Z,"",0.756,0.599,1,-10.057,0,0.33,0.463,0.0000189,0.275,0.412,116.989,4
7e8utCy2JlSB8dRHKi49xM,"7Ln80lUS6He07XvHI8qqHH","Fluorescent Adolescent","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,173493,69,spotify:user:dkim3530,2024-04-03T04:09:39Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.646,0.813,6,-5.29,0,0.0288,0.00178,0.0000226,0.144,0.821,112.115,4
77EtpdLPsfzFOBONaTc1IQ,"1VjLe0p8LUFKPbyKaQZAgu","Outskirts Of Infinity","Outskirts Of Infinity","Ashes To Amber",2020-03-28,187846,54,spotify:user:dkim3530,2024-04-03T04:09:48Z,"",0.744,0.66,4,-6.999,1,0.0365,0.51,0.0000938,0.135,0.74,129.984,4
3GBApU0NuzH4hKZq4NOSdA,"536BYVgOnRky0xjsPT96zl","What You Know","Tourist History","Two Door Cinema Club",2010-02-17,191706,73,spotify:user:dkim3530,2024-04-03T04:09:53Z,"indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie",0.563,0.739,6,-4.239,0,0.0416,0.00073,0.0000145,0.0822,0.775,139,4
62C8Bd6EgEOofLZ1COjF3n,"53k2km8u55n9YaJJB7scjX","striptease","striptease","carwash",2019-11-05,160659,61,spotify:user:dkim3530,2024-04-03T04:10:03Z,"",0.693,0.575,8,-8.887,1,0.0727,0.124,0.946,0.102,0.728,130.033,4
7A1QyOWeIiID6ryzm38DvR,"2jcosKESbls8RvXqNH9eYA","is it enough?","sincerely, zack","Zac Pana",2022-12-07,76279,26,spotify:user:dkim3530,2024-04-03T04:10:32Z,"bedroom r&b",0.663,0.2,0,-9.25,0,0.0279,0.623,0.0000328,0.111,0.498,84.959,4
4iG2gAwKXsOcijVaVXzRPW,"0SwO7SWeDHJijQ3XNS7xEE","Time to Pretend","Oracular Spectacular","MGMT",2007-12-14,261000,75,spotify:user:dkim3530,2024-04-03T04:10:49Z,"alternative rock,indie rock,indietronica,modern rock,rock",0.438,0.94,2,-3.249,1,0.0452,0.0000874,0.0777,0.3,0.421,100.99,3
5ruzrDWcT0vuJIOMW7gMnW,"0epOFNiUfyON9EYx7Tpr6V","The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,79,spotify:user:dkim3530,2024-04-03T04:12:03Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
5hM5arv9KDbCHS0k9uqwjr,"5INjqkS1o8h1imAzPqGZBb","Borderline","The Slow Rush","Tame Impala",2020-02-14,237800,80,spotify:user:dkim3530,2024-04-03T04:12:48Z,"australian psych,modern rock,neo-psychedelic,rock",0.621,0.873,5,-3.067,0,0.0369,0.0406,0.0000091,0.0824,0.873,97.96,4
3pJJmtKV0ULcMJkx8xmYgP,"3MATPJ9tYbcMhw5VOZrRU6","Revvin' My Cj7","So Polite","Summer Salt",2017-07-18,168205,0,spotify:user:dkim3530,2024-04-03T04:15:04Z,"indie garage rock",0.759,0.468,10,-7.969,1,0.0464,0.934,0.102,0.115,0.347,119.872,4
1170VohRSx6GwE6QDCHPPH,"6p2HnfM955TI1bX34dkLnI","Kilby Girl","When We Were Friends","The Backseat Lovers",2019-01-27,282205,73,spotify:user:dkim3530,2024-04-03T04:15:41Z,"pov: indie,slc indie",0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4
6CES1554HcWMIVroJfmmBm,"1btWGBz4Uu1HozTwb2Lm8A","Way It Goes","Landmark","Hippo Campus",2017-02-24,245456,58,spotify:user:dkim3530,2024-04-03T04:16:15Z,"modern rock,pov: indie",0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014,4
55bAGINwthFraRx2BgFd07,"5CXdWANGwYYRPClH6hhC0P","I Kissed a Girl, And She Kissed Me","Different State of Mind","Kid Bloom",2016-12-06,155500,53,spotify:user:dkim3530,2024-04-03T04:17:24Z,"pov: indie",0.756,0.477,10,-12.308,1,0.0399,0.762,0.0621,0.177,0.566,118.02,4
4RGWHfQeJftd5XrP8JUgFj,"6ft7JnxMyZhp7N52qzHymY","Metamodernity","Metamodernity","Vansire",2019-06-11,162663,70,spotify:user:dkim3530,2024-04-03T04:17:38Z,"bedroom pop,rochester mn indie",0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,4
4NnWuGQujzWUEg0uZokO5M,"7bu3H8JO7d0UbMoVzbo70s","Just Like Heaven","Kiss Me, Kiss Me, Kiss Me","The Cure",1987-01-01,212013,71,spotify:user:dkim3530,2024-04-03T04:20:39Z,"new wave,permanent wave,rock,uk post-punk",0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4
718purgMpFb2Axhuz0Hbq1,"0epOFNiUfyON9EYx7Tpr6V","Chances","Comedown Machine","The Strokes",2013-03-25,216786,53,spotify:user:dkim3530,2024-04-03T04:23:34Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705,4
4wajJ1o7jWIg62YqpkHC7S,"4Z8W4fKeB5YxbusRsdQVPb","Weird Fishes/ Arpeggi","In Rainbows","Radiohead",2007-12-28,318186,71,spotify:user:dkim3530,2024-04-03T04:23:54Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.531,0.61,11,-8.025,0,0.0387,0.772,0.756,0.0908,0.199,152.958,4
2LGdO5MtFdyphi2EihANZG,"7Ln80lUS6He07XvHI8qqHH","Knee Socks","AM","Arctic Monkeys",2013-09-09,257563,73,spotify:user:dkim3530,2024-04-03T04:24:05Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4
1G391cbiT3v3Cywg8T7DM1,"0L8ExT028jH3ddEcZwqJJ5","Scar Tissue","Californication (Deluxe Edition)","Red Hot Chili Peppers",1999-06-08,215906,83,spotify:user:dkim3530,2024-04-03T04:26:19Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4
58ge6dfP91o9oXMzq3XkIS,"7Ln80lUS6He07XvHI8qqHH","505","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,253586,78,spotify:user:dkim3530,2024-04-03T04:28:41Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.52,0.852,0,-5.866,1,0.0543,0.00237,0.0000579,0.0733,0.234,140.267,4
2zyz614fJRrqQXW1q0sY1c,"3mIj9lX2MWuHmhNCA7LSCW","Girls","The 1975 (Deluxe Version)","The 1975",2013,254620,55,spotify:user:dkim3530,2024-04-03T04:29:03Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.658,0.911,11,-4.985,1,0.0537,0.00395,0.00122,0.473,0.898,108.023,4
4YuCVr6du7aHNBPPsL5Tt7,"0PlXYPmSA81NdpOCHwkQB7","Skydive","Skydive","Postcard Boy",2020-12-09,229000,17,spotify:user:dkim3530,2024-04-03T04:29:15Z,"san diego indie",0.682,0.7,5,-10.481,0,0.0303,0.0273,0.207,0.114,0.397,119.948,4
61jCFoNIuzQnc9UovuzNVW,"1VjLe0p8LUFKPbyKaQZAgu","IRIS","Voodoo Blu","Ashes To Amber",2018-10-01,151578,65,spotify:user:dkim3530,2024-04-03T04:29:38Z,"",0.725,0.543,6,-9.089,1,0.0387,0.28,0.475,0.113,0.415,140.051,4
5lO1htX1UPjwyItDLurhR5,"1btWGBz4Uu1HozTwb2Lm8A","baseball","warm glow","Hippo Campus",2017-09-12,198106,52,spotify:user:dkim3530,2024-04-03T04:29:54Z,"modern rock,pov: indie",0.602,0.915,9,-3.62,1,0.0541,0.0034,0,0.0967,0.581,111.512,4
21NGjx3wUcaeo9XaVxvZAP,"4ULUpM5hJYKWhWdIViYrGK","teeth (you)","teeth (you)","re6ce",2022-09-21,121624,58,spotify:user:dkim3530,2024-04-03T04:30:56Z,"bedroom r&b",0.631,0.641,0,-9.55,1,0.127,0.195,0.76,0.126,0.755,161.986,4
30AnNG3dFbHLQuSbIVWEbF,"3hOdow4ZPmrby7Q1wfPLEy","DITTO","DITTO","Aries",2021-02-26,150322,39,spotify:user:dkim3530,2024-04-03T04:31:09Z,"",0.645,0.579,4,-9.137,1,0.1,0.524,0.0000178,0.161,0.525,92.977,4
7fPUzdTdRD8xIJUOq0uX6n,"6mpyU2azr3zfZDY9k8w5GP","Chicken","Chicken","Your Neighbors",2018-04-01,207849,53,spotify:user:dkim3530,2024-04-04T06:16:27Z,"nashville indie",0.572,0.759,10,-8.19,0,0.0583,0.0303,0,0.56,0.662,93.025,4
410rGaFDJPwjsr9m9RPCkz,"2sSGPbdZJkaSE2AbcGOACx","All I Really Want Is You","CINEMA","The Marías",2021-06-25,191800,61,spotify:user:dkim3530,2024-04-04T10:42:37Z,"bedroom pop,la indie",0.644,0.422,1,-10.286,0,0.124,0.912,0.0498,0.155,0.374,75.96,4
1HfsmNlg8xxhOr9N2i4Q0n,"3IunaFjvNKj98JW89JYv9u","Touching Yourself","In the End It Always Does","The Japanese House",2023-06-30,181586,65,spotify:user:dkim3530,2024-04-04T10:44:51Z,"indie pop,indietronica,modern dream pop,pov: indie,vapor soul",0.714,0.68,3,-5.989,1,0.026,0.135,0.00000182,0.229,0.934,108.001,4
0O0bttAxJKKWqAqY2Nq4mC,"1QAJqy2dA3ihHBFIHRphZj","Falling In Love","Cry","Cigarettes After Sex",2019-10-25,245840,71,spotify:user:dkim3530,2024-04-04T10:48:33Z,"ambient pop,dream pop,el paso indie,shoegaze",0.475,0.269,7,-11.641,1,0.027,0.722,0.017,0.125,0.357,140.654,4
1T5tDibcj3AmFmPxYGm6vp,"5INjqkS1o8h1imAzPqGZBb","Taxi’s Here","Currents B-Sides & Remixes","Tame Impala",2017-11-16,287306,47,spotify:user:dkim3530,2024-04-04T10:51:06Z,"australian psych,modern rock,neo-psychedelic,rock",0.571,0.568,7,-6.969,0,0.0316,0.621,0.513,0.0687,0.431,101.001,4
3gxHQwvHDw38I2GnHkJRjp,"4w06qs8RUCeNnQmXP6hY3p","It Runs Deep","It Runs Deep","Trisha Mohring",2019-09-10,243983,26,spotify:user:dkim3530,2024-04-04T10:52:47Z,"",0.613,0.135,9,-16.331,1,0.0606,0.822,0.00000155,0.0672,0.0919,89.715,4
1upVvXlWQUwAPuLN3oh8lk,"35l9BRT7MXmM8bv2WDQiyB","Talk","Talk","beabadoobee",2022-03-23,158293,55,spotify:user:dkim3530,2024-04-06T01:13:02Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.451,0.97,0,-4.858,1,0.0605,0.000372,0.105,0.222,0.532,113.39,4
70LcF31zb1H0PyJoS1Sx1r,"4Z8W4fKeB5YxbusRsdQVPb","Creep","Pablo Honey","Radiohead",1993-02-22,238640,85,spotify:user:dkim3530,2024-04-22T08:25:10Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4
1ucnuV88gFTfR3BalmznDk,"2Tglaf8nvDzwSQnpSrjLHP","Lover Is a Day","wannabewithu","Cuco",2016-07-09,456000,71,spotify:user:dkim3530,2024-04-24T21:53:47Z,"bedroom pop,dream pop",0.404,0.647,3,-10.452,1,0.0409,0.0434,0.198,0.1,0.351,180.128,4
3aI2wWEeNmtYDvsAyJahyi,"0U7iI0Dk4Ojvi17nZboNO4","Next Exit","No Place Like Home","Vacations",2024-01-12,201000,63,spotify:user:dkim3530,2024-05-03T05:58:23Z,"newcastle nsw indie,pov: indie",0.457,0.775,2,-7.125,1,0.0364,0.000309,0.818,0.674,0.793,80.049,4
0pIGVspjZpNrKNcwvYW16P,"6PbMwLmbus5mZl93tX1lXE","Wish We Could Be Friends","All Out of Good Days","Krooked Kings",2023-05-11,153514,52,spotify:user:dkim3530,2024-05-05T08:24:25Z,"",0.555,0.752,10,-7.52,1,0.0296,0.0106,0.000219,0.33,0.347,92.482,4
4E4Gxykl5nYMSIwlIVzjGr,"5b5bt4mZQpJMoCRbiQ7diH","Going Kokomo","Sofa Kings","Royel Otis",2023-03-31,190626,61,spotify:user:dkim3530,2024-05-07T23:47:57Z,"australian indie rock",0.448,0.942,0,-4.196,1,0.0478,0.00262,0.0286,0.065,0.786,171.979,4
6AU0mbi9zlNn8mYkam3PRR,"35WVTyRnKAoaGExqgktVyb","Fish Maan","Ugly Duck","Hotel Ugly",2023-03-24,109714,53,spotify:user:dkim3530,2024-05-07T23:49:04Z,"modern indie pop",0.87,0.603,4,-7.402,0,0.0694,0.0111,0.00000408,0.224,0.88,139.982,4
4LpUpiYoZ2M3Z1kmhn4EQo,"3Sz7ZnJQBIHsXLUSo0OQtM","Still Beating","This Old Dog","Mac DeMarco",2017-05-05,181586,71,spotify:user:dkim3530,2024-05-08T21:33:55Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,4
5OOSqqoKCL4s7WIFNbSZPD,"4ULUpM5hJYKWhWdIViYrGK","brown eyes*","brown eyes*","re6ce",2024-03-21,163346,63,spotify:user:dkim3530,2024-05-13T21:15:17Z,"bedroom r&b",0.465,0.878,0,-5.201,0,0.222,0.0572,0,0.235,0.566,126.336,4
3X7v1y9g6psZQjZZwtZkm4,"6eJa3zG1QZLRB3xgRuyxbm","Listerine","Fuzzybrain","Dayglow",2019-11-14,215555,56,spotify:user:dkim3530,2024-05-15T07:52:01Z,"austindie,indie rock,pov: indie",0.694,0.583,11,-11.549,1,0.0371,0.17,0.82,0.329,0.897,134.999,4
50fOAzCbELUmkFWgbrdW7C,"3CIq9N0VQGWfBpCAMzMZZN","hours","hours","again&again",2020-07-31,181827,55,spotify:user:dkim3530,2024-05-16T23:24:54Z,"lo-fi rap,modern alternative pop",0.723,0.699,0,-5.857,1,0.0469,0.0927,0,0.0737,0.513,132.149,4
7szBZqBJuj9eAC8HJ4CyTM,"6ft7JnxMyZhp7N52qzHymY","That I Miss You","That I Miss You","Vansire",2018-07-17,140116,65,spotify:user:dkim3530,2024-05-16T23:25:29Z,"bedroom pop,rochester mn indie",0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,4
11cufrIGJ6pbcVqJ205Eqe,"53k2km8u55n9YaJJB7scjX","supermarket","supermarket","carwash",2020-02-13,145333,47,spotify:user:dkim3530,2024-05-16T23:27:00Z,"",0.449,0.842,8,-6.094,1,0.0311,0.391,0.868,0.282,0.915,90.047,4
4HOg84QsolNLzNp08qZ3sX,"6Bllzm0olEwqGwPujaLiuA","didya think","Wait","Arlie",2018-09-19,200466,55,spotify:user:dkim3530,2024-05-16T23:27:47Z,"modern rock,pov: indie",0.468,0.89,4,-2.974,1,0.0701,0.00415,0.0000121,0.508,0.709,140.265,4
7yfLvK7r1w5bql3G0Uha5w,"1btWGBz4Uu1HozTwb2Lm8A","Boys","Boys","Hippo Campus",2021-10-18,253848,36,spotify:user:dkim3530,2024-05-16T23:28:08Z,"modern rock,pov: indie",0.515,0.771,2,-5.081,1,0.0394,0.0339,0.0000181,0.0945,0.552,104.995,4
7sz6nHtAKOOt5cpOniz0sW,"5FxD8fkQZ6KcsSYupDVoSO,6JGszm6z8oHmeLbxPHjMao,1rHOtdmGNr5vcYNw5v7QGC","Hit Me Up","Hit Me Up","Omar Apollo,Dominic Fike,Kenny Beats",2019-11-05,160000,53,spotify:user:dkim3530,2024-05-16T23:28:16Z,"bedroom pop,bedroom soul,indie hip hop,trap,underground hip hop",0.773,0.62,9,-5.252,1,0.104,0.36,0.0000024,0.175,0.625,84.975,4
5naar7XewEOAjOywIp6Jjq,"0NIPkIjTV8mB795yEIiPYL","Remember When","Nothing Happens","Wallows",2019-03-22,155146,70,spotify:user:dkim3530,2024-05-16T23:28:38Z,"pov: indie",0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,4
190IqlryWu91WBKeDgZqZz,"2sSGPbdZJkaSE2AbcGOACx","Only in My Dreams","Superclean, Vol. I","The Marías",2017-11-03,170893,63,spotify:user:dkim3530,2024-05-16T23:29:46Z,"bedroom pop,la indie",0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.281,143.921,4
06cqIVC8kRAT02qfHQT65v,"2sSGPbdZJkaSE2AbcGOACx","I Don't Know You","Superclean, Vol. I","The Marías",2017-11-03,209403,61,spotify:user:dkim3530,2024-05-16T23:29:59Z,"bedroom pop,la indie",0.878,0.326,9,-9.616,0,0.0624,0.257,0.0192,0.102,0.592,118.041,4
4UkCtBCYh6VMsucGMQZyh9,"0m5FakHKCQdA7UN0PIzMcL","Blondie","Wild Heart","Current Joys",2013-01-02,194733,14,spotify:user:dkim3530,2024-05-16T23:30:26Z,"lo-fi indie,pov: indie",0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,4
5ghTFe6IZ4kqUFSP2PXQjM,"3BcSXip92N0HwJRA9sVmP6","Get Out of My Face","Get Out of My Face","Marlon Funaki",2020-05-30,136775,28,spotify:user:dkim3530,2024-05-16T23:30:50Z,"",0.497,0.852,10,-3.88,0,0.042,0.00253,0.00283,0.0796,0.726,172.063,4
3bnVBN67NBEzedqQuWrpP4,"3YQKmKGau1PzlVlkL1iodx","Tear in My Heart","Blurryface","Twenty One Pilots",2015-05-15,188493,72,spotify:user:dkim3530,2024-05-19T11:35:37Z,"modern rock,pop,pov: indie,rock",0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,4
6hIOunhsLUT66KQgZV5dMD,"5dYGaoCO0iaUZKfl9K8Gtd","Swing Lynn","I'm Sure","Harmless",2012-08-14,321438,0,spotify:user:dkim3530,2024-05-19T11:36:02Z,"modern dream pop",0.462,0.945,2,-1.887,1,0.0399,0.0536,0.746,0.11,0.477,165.153,4
3VzULnaqPKf1deQyZ5W4Ah,"0NIPkIjTV8mB795yEIiPYL","1980s Horror Film II","1980s Horror Film II","Wallows",2018-10-11,235272,53,spotify:user:dkim3530,2024-05-19T11:36:05Z,"pov: indie",0.593,0.658,2,-4.957,1,0.0304,0.0038,0.0126,0.0804,0.27,116.021,4
74f0dpqHhTeTJzs4pmZ1yq,"6p2HnfM955TI1bX34dkLnI","Pool House","When We Were Friends","The Backseat Lovers",2019-01-27,269411,67,spotify:user:dkim3530,2024-05-19T11:36:15Z,"pov: indie,slc indie",0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,4
33DzKnwuBE6lfOiADwzd5E,"3mIj9lX2MWuHmhNCA7LSCW","TOOTIMETOOTIMETOOTIME","A Brief Inquiry Into Online Relationships","The 1975",2018-11-30,207851,60,spotify:user:dkim3530,2024-05-19T11:36:21Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.667,0.823,8,-5.867,1,0.0666,0.177,0.0161,0.0933,0.517,114.998,4
0qOCy2LqvdkMora7eZsJhQ,"6ft7JnxMyZhp7N52qzHymY","From the Subway Train","Angel Youth","Vansire",2018-04-26,57370,77,spotify:user:dkim3530,2024-05-19T11:36:25Z,"bedroom pop,rochester mn indie",0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,4
35lxFAny9XDBkvE6r9j4uG,"3mIj9lX2MWuHmhNCA7LSCW","Happiness","Being Funny In A Foreign Language","The 1975",2022-10-14,303903,61,spotify:user:dkim3530,2024-05-19T11:36:31Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.662,0.905,11,-5.036,1,0.0383,0.0529,0.0521,0.202,0.857,117.997,4
316r1KLN0bcmpr7TZcMCXT,"3mIj9lX2MWuHmhNCA7LSCW","The Sound","I like it when you sleep, for you are so beautiful yet so unaware of it","The 1975",2016-02-26,248880,58,spotify:user:dkim3530,2024-05-19T11:36:36Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.646,0.938,0,-4.735,1,0.0754,0.0875,0.00000652,0.447,0.545,120.708,4
0WSPIU3Y3bNXsGeKnzSnt1,"1btWGBz4Uu1HozTwb2Lm8A","warm glow","warm glow","Hippo Campus",2017-09-12,358870,50,spotify:user:dkim3530,2024-05-19T11:36:40Z,"modern rock,pov: indie",0.445,0.446,9,-8.87,1,0.0286,0.324,0.119,0.106,0.0384,92.463,4
5OagYkkgI5ko13uqTlbfuk,"1F8HRVc2bSFoyrzKZgRh7M","Truman","Truman","Lance Redeker",2021-04-13,208687,26,spotify:user:dkim3530,2024-05-19T11:37:05Z,"indie r&b",0.58,0.722,0,-7.31,1,0.0723,0.0218,0.0000423,0.414,0.796,159.975,4
4konxo2un9baXGtbO5F0uk,"0lawSNBxNgJFQYJnQzLH8c,1dtZllLT0EINXgSftEnOjv","Find My Way","Nice Colors","khai dreams,Atwood",2018-05-17,164017,43,spotify:user:dkim3530,2024-05-19T11:37:24Z,"lo-fi rap,pov: indie",0.866,0.67,9,-6.139,0,0.242,0.348,0,0.1,0.519,98.007,4
0U3u0HdRQjD8mAMYBak4Ok,"3IunaFjvNKj98JW89JYv9u","Saw You In A Dream","Saw You In A Dream","The Japanese House",2017-06-30,208280,56,spotify:user:dkim3530,2024-05-19T11:40:49Z,"indie pop,indietronica,modern dream pop,pov: indie,vapor soul",0.607,0.451,4,-8.206,1,0.0286,0.0604,0,0.19,0.676,94.054,4
5mIOsPuQdXchVY0jB5NO9Q,"3l0CmX0FuQjFxr8SK7Vqag","4EVER","4EVER","Clairo",2018-04-27,159595,73,spotify:user:dkim3530,2024-05-19T11:41:49Z,"bedroom pop,indie pop,pov: indie",0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,4
4PvbbMYL4fkToni5BLaYRb,"3l0CmX0FuQjFxr8SK7Vqag","Softly","Immunity","Clairo",2019-08-02,185306,64,spotify:user:dkim3530,2024-05-19T11:43:02Z,"bedroom pop,indie pop,pov: indie",0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,4
7qwt4xUIqQWCu1DJf96g2k,"3l0CmX0FuQjFxr8SK7Vqag,3lLHpTOJ11tWiUNGYN14gt","Hello?","diary 001","Clairo,Rejjie Snow",2018-05-25,135016,66,spotify:user:dkim3530,2024-05-20T00:19:39Z,"bedroom pop,indie pop,pov: indie,indie soul,irish hip hop",0.839,0.473,10,-7.835,0,0.0607,0.641,0.000459,0.0939,0.0644,98.732,4
02wNtFxlr9dLmZXKT5TIF5,"2sSGPbdZJkaSE2AbcGOACx","Over the Moon","Superclean, Vol. II","The Marías",2018-09-28,182900,65,spotify:user:dkim3530,2024-05-20T00:23:39Z,"bedroom pop,la indie",0.684,0.232,0,-13.249,1,0.0297,0.86,0.404,0.135,0.387,73.518,4
1v07ywlVYd02pOCnXRBDNA,"3mIj9lX2MWuHmhNCA7LSCW","Menswear","The 1975 (Deluxe Version)","The 1975",2013,206737,44,spotify:user:dkim3530,2024-05-20T03:51:24Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.709,0.539,1,-10.281,1,0.0683,0.546,0.0179,0.0857,0.16,97.01,4
