Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2jnezASa7o0lP6aif6VrIf,"TEFLON DON","MIXTAPE PLUTO","Future",2024-09-20,159893,76,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Wilburn Holding Co./Epic",0.916,0.578,11,-6.275,1,0.124,0.00349,0.00402,0.113,0.192,124.005,4
2cZOYofOX4d6g0OXxkaIjA,"ALL RED","ALL RED","Playboi Carti",2024-09-13,148053,91,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,plugg,pluggnb,rage rap,rap","AWGE/Interscope Records",0.76,0.663,9,-4.763,0,0.0551,0.109,0,0.305,0.209,143.082,4
1560osUcXrnov6yuOjXvc1,"No Face","No Face","Drake",2024-08-31,137142,81,dkim3530,2024-09-24T21:04:17Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","OVO",0.853,0.69,10,-5.858,1,0.0647,0.0771,0,0.0835,0.471,125.951,4
2c7z5oRcPBbqRaBY2mLWcf,"NEW DROP","HARDSTONE PSYCHO","Don Toliver",2024-06-14,217333,81,dkim3530,2024-09-24T21:04:17Z,"rap","Cactus Jack / Atlantic",0.757,0.628,4,-6.715,0,0.101,0.189,0.0209,0.221,0.321,119.98,4
3lCb7ZYE3Fvie4JOPqpXfY,"FIELD TRIP","FIELD TRIP","¥$,Playboi Carti,Don Toliver,Kodak Black",2024-08-03,163155,75,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,plugg,pluggnb,rage rap,rap,florida drill,florida rap,melodic rap,miami hip hop,trap,trap latino","YZY",0.731,0.685,11,-4.707,0,0.12,0.054,0,0.0865,0.458,121.991,4
5oq7ssOOA3U6UbQ5vjYQvO,"It Is What It Is (feat. Gunna)","Better Me Than You","Big Sean,Gunna",2024-08-30,203637,75,dkim3530,2024-09-24T21:04:17Z,"detroit hip hop,hip hop,pop rap,r&b,rap,southern hip hop,trap,atl hip hop,melodic rap","FF to Def Entertainment/Def Jam PS",0.667,0.752,11,-5.709,0,0.223,0.026,0,0.439,0.608,132.058,4
2t4H61OtTYgmDe61KxkjKH,"PLUTOSKI","MIXTAPE PLUTO","Future",2024-09-20,179022,74,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Wilburn Holding Co./Epic",0.794,0.533,9,-8.206,1,0.0591,0.14,0.0000276,0.207,0.15,120.011,4
5Pvpk8WHAvmmxMr7SkcZsN,"120","PLAN A","Lil Tecca",2024-09-20,130979,71,dkim3530,2024-09-24T21:04:17Z,"melodic rap,pluggnb,rap","Galactic Records/Lil Tecca",0.718,0.737,11,-5.988,0,0.111,0.00724,0,0.276,0.148,132.02,4
1qIwin7JMVuX70qN6wD8ww,"It's Up (feat. Young Thug & 21 Savage)","100 GIGS","Drake,Young Thug,21 Savage",2024-08-30,278000,79,dkim3530,2024-09-24T21:04:17Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,trap","OVO/Republic",0.783,0.723,1,-4.881,1,0.135,0.0264,0,0.159,0.294,139.942,4
487JCvAXVblflZyDJn3fSp,"Help Me","Help Me","Real Boston Richey",2024-05-31,181165,74,dkim3530,2024-09-24T21:04:17Z,"florida drill,memphis hip hop","Freebandz Global/Epic",0.749,0.709,6,-6.385,1,0.259,0.155,0,0.329,0.564,78.53,4
0DhCbTQZfWD8P8pOlg3jv9,"TOO FAST","MIXTAPE PLUTO","Future",2024-09-20,205730,74,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,hip hop,rap,southern hip hop,trap","Wilburn Holding Co./Epic",0.542,0.61,5,-6.497,0,0.419,0.133,0,0.127,0.317,83.51,4
5ahdQDl9WGN9dNDDH0RKyJ,"Passport Junkie","Passport Junkie","Rod Wave",2024-09-14,147749,67,dkim3530,2024-09-24T21:04:17Z,"florida rap","Alamo",0.406,0.619,1,-6.762,1,0.0958,0.255,0.00000123,0.399,0.601,83.53,4
4IFd7EVCyJsUHesBMXI8ju,"Parking Lot","Parking Lot","Mustard,Travis Scott",2024-06-21,172794,77,dkim3530,2024-09-24T21:04:17Z,"cali rap,pop rap,rap,southern hip hop,trap,slap house","BMG Rights Management (US) LLC",0.724,0.555,3,-7.2,1,0.0507,0.17,0.0000261,0.322,0.408,100.047,4
62oLxos6R04SVYL1lXidvu,"2 Slippery (feat. BossMan Dlow)","Mr. Skii","Luh Tyler,BossMan Dlow",2024-08-22,159228,62,dkim3530,2024-09-24T21:04:17Z,"florida drill","Motion Music/Atlantic",0.608,0.4,1,-9.519,1,0.32,0.029,0.000327,0.119,0.089,106.682,5
2hrycoFU1mZw6YPvMcn8yC,"KEHLANI","KEHLANI","Jordan Adetunji",2024-06-24,122360,88,dkim3530,2024-09-24T21:04:17Z,"irish hip hop","300 Entertainment",0.645,0.634,10,-3.769,0,0.0341,0.158,0.00000378,0.0908,0.352,160.017,4
0l3raueiJ78IsmZGwo6CRm,"BROTHER STONE (FEAT. KODAK BLACK)","BROTHER STONE (FEAT. KODAK BLACK)","Don Toliver,Kodak Black",2024-06-13,202840,70,dkim3530,2024-09-24T21:04:17Z,"rap,florida drill,florida rap,melodic rap,miami hip hop,trap,trap latino","Cactus Jack / Atlantic",0.829,0.519,1,-6.822,1,0.339,0.0741,0,0.0969,0.526,157.039,4
0QpiyJbgWUjyAQNqjIA5tO,"Hate Me","Hate Me","Lil Yachty,ian",2024-07-26,161142,76,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap","Quality Control Music/Motown Records/Bu Vision/Columbia",0.638,0.625,8,-6.909,1,0.117,0.000976,0.732,0.157,0.105,140.047,4
4Na2HfNSr58chvfX69fy36,"one of wun","One of Wun","Gunna",2024-05-10,144000,85,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap","300 Entertainment",0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943,4
1eroCliWpJrEu1V7VSObcO,"Circadian Rhythm","100 GIGS","Drake",2024-08-30,126356,81,dkim3530,2024-09-24T21:04:17Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","OVO/Republic",0.694,0.574,1,-6.144,0,0.0483,0.193,0,0.082,0.286,146.007,4
6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,93,dkim3530,2024-09-24T21:04:17Z,"conscious hip hop,hip hop,rap,west coast rap","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
0HGItm7Ox9AnHZbx26nkE4,"HEAT STICK","HEAT STICK","Shoreline Mafia,OHGEESY,Fenix Flexin",2024-05-10,137142,74,dkim3530,2024-09-24T21:04:17Z,"cali rap","Atlantic Records",0.942,0.461,11,-8.233,0,0.302,0.0726,0.00000954,0.111,0.281,105.025,4
0KFXE2mLTFdOKkTZEDgJPv,"ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN)","Attitude (feat. Charlie Wilson & Cash Cobain)","Don Toliver,Charlie Wilson,Cash Cobain",2024-05-22,161053,69,dkim3530,2024-09-24T21:04:17Z,"rap,contemporary r&b,r&b,urban contemporary,jersey club","Cactus Jack / Atlantic",0.65,0.655,2,-5.43,1,0.0385,0.0285,0,0.159,0.432,154.993,4
4xbfYPpKIKtGU4iEK3WW2C,"PJ (feat. Lil Baby)","PJ (feat. Lil Baby)","BossMan Dlow,Lil Baby",2024-07-10,178359,70,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,atl trap,rap,trap","Alamo",0.742,0.564,1,-6.675,1,0.271,0.0607,0,0.122,0.345,156.916,4
7iabz12vAuVQYyekFIWJxD,"BAND4BAND (feat. Lil Baby)","BAND4BAND (feat. Lil Baby)","Central Cee,Lil Baby",2024-05-23,140733,86,dkim3530,2024-09-24T21:04:17Z,"melodic drill,r&drill,atl hip hop,atl trap,rap,trap","Columbia",0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,4
4mfaQcqYhlv0X9xF2bDWxG,"John Wayne (feat. Metro Boomin)","John Wayne (feat. Metro Boomin)","Young Nudy,Metro Boomin",2024-07-24,174133,68,dkim3530,2024-09-24T21:04:17Z,"pluggnb,rap,southern hip hop,trap","PDE Records/RCA Records",0.79,0.638,4,-5.38,1,0.455,0.0649,0,0.353,0.61,160.058,4
4lwfqyQXSDJ7kELpMErMih,"Sorry Not Sorry","Sorry Not Sorry","Lil Yachty,Veeze",2024-08-16,136708,73,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap,detroit hip hop,scam rap","Quality Control Music/Motown Records",0.662,0.509,1,-9.159,1,0.322,0.247,0,0.266,0.549,157.94,4
6EUcP55GlbmsmCzfL2vxtZ,"on one tonight","One of Wun","Gunna",2024-05-10,90760,78,dkim3530,2024-09-24T21:04:17Z,"atl hip hop,melodic rap,rap,trap","300 Entertainment",0.887,0.727,4,-4.318,0,0.135,0.381,0.00000116,0.213,0.932,130.035,4
2dk1fsLg7YEsKJdVm4P5cu,"Saturday Mornings (feat. Lil Wayne)","Saturday Mornings (feat. Lil Wayne)","Cordae,Lil Wayne",2024-07-24,263449,70,dkim3530,2024-09-24T21:04:17Z,"hip hop,pop rap,rap,trap,underground hip hop,new orleans rap","Art@War/Atlantic Records",0.242,0.897,3,-4.018,1,0.191,0.179,0,0.176,0.446,80.297,4
1lloYB6uHOTDmheiWsq4DL,"Ruby Rosary (feat. J. Cole)","Ruby Rosary (feat. J. Cole)","A$AP Rocky,J. Cole",2024-09-06,256786,76,dkim3530,2024-09-24T21:04:17Z,"east coast hip hop,hip hop,rap,conscious hip hop,north carolina hip hop","A$AP Worldwide/RCA Records",0.663,0.647,7,-7.249,1,0.289,0.794,0,0.1,0.432,78.584,4
2HrgD87YHrINdWlEU7o0gn,"BAD TIME","BAD TIME","Lil Tecca",2024-08-30,210803,75,dkim3530,2024-09-24T21:04:17Z,"melodic rap,pluggnb,rap","Galactic / Republic Records",0.741,0.806,2,-3.879,1,0.074,0.0457,0,0.115,0.309,122.924,4
083HuPvgqYBLUiv82bVxwE,"HOT ONE (with TiaCorine & A$AP Ferg)","HOT ONE (with TiaCorine & A$AP Ferg)","Denzel Curry,TiaCorine,A$AP Ferg",2024-06-05,165270,69,dkim3530,2024-09-24T21:04:17Z,"dark trap,drill,hip hop,miami hip hop,rap,trap,underground hip hop,trap queen,pop rap,southern hip hop","Loma Vista Recordings",0.766,0.724,5,-5.145,1,0.18,0.717,0,0.15,0.827,163.119,4
0ltgsHBUPGRnFn8P4fNrTh,"In the A (feat. 21 Savage)","Big Swerv","G Herbo,21 Savage",2024-09-06,233736,59,dkim3530,2024-09-24T21:04:17Z,"chicago drill,chicago rap,drill,trap,atl hip hop,hip hop,rap","G Herbo/UMG",0.68,0.723,7,-5.871,1,0.363,0.00829,0.00000204,0.275,0.377,157.742,4
5xMjhZKSo8yh5r9b5vrYRr,"Tailor Swif","Tailor Swif","A$AP Rocky",2024-08-30,155391,79,dkim3530,2024-09-24T21:04:17Z,"east coast hip hop,hip hop,rap","A$AP Worldwide/RCA Records",0.824,0.527,8,-5.506,1,0.118,0.149,0,0.368,0.212,77.499,4
1F5Qp0SJS0QUfqIoQggrLz,"The Largest","The Largest","BigXthaPlug",2024-08-09,132266,71,dkim3530,2024-09-24T21:04:17Z,"southern hip hop","BigXthaPlug under exclusive license to UnitedMasters LLC",0.902,0.867,10,-3.108,0,0.225,0.0678,0,0.142,0.799,131.041,4
7wtUI2bKLWZ23GOmzMkU1Q,"STUPID - WITH LIL YACHTY & BABYFACE RAY","STUPID (WITH LIL YACHTY & BABYFACE RAY)","YG,Lil Yachty,Babyface Ray",2024-07-09,175656,63,dkim3530,2024-09-24T21:04:17Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,melodic rap,detroit hip hop,detroit trap","BMG Rights Management (US) LLC",0.959,0.375,1,-7.701,1,0.149,0.0196,0,0.101,0.379,104.981,4
4KWeGKChLKcnZsj3sIOSkW,"Tobey (feat. Big Sean and BabyTron)","Tobey (feat. Big Sean and BabyTron)","Eminem,Big Sean,BabyTron",2024-07-02,284892,74,dkim3530,2024-09-24T21:04:17Z,"detroit hip hop,hip hop,rap,pop rap,r&b,southern hip hop,trap,scam rap","Shady/Aftermath/Interscope Records",0.649,0.663,10,-9.059,0,0.229,0.263,0,0.144,0.208,139.023,4
57L5EYzCfHS7Jd58rV33lW,"HIGHJACK","HIGHJACK","A$AP Rocky,Jessica Pratt",2024-08-02,190074,76,dkim3530,2024-09-24T21:04:17Z,"east coast hip hop,hip hop,rap,ambient folk,art pop,freak folk","A$AP Worldwide",0.61,0.682,7,-4.877,1,0.123,0.318,0,0.321,0.694,142.966,4
13hJUmR1UpCUzyHjotiImK,"gen z luv","gen z luv","Central Cee",2024-07-25,153693,78,dkim3530,2024-09-24T21:04:17Z,"melodic drill,r&drill","Columbia",0.593,0.809,10,-6.123,1,0.254,0.172,0,0.354,0.693,150.216,4
2NSW4qmlIH579VojzLlPdE,"SLIDE","SLIDE","¥$,Kanye West,Ty Dolla $ign",2024-08-03,198060,62,dkim3530,2024-09-24T21:04:17Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul","YZY",0.749,0.802,10,-5.78,0,0.0858,0.0258,0,0.118,0.443,107.996,4
7Mg5CBO37Rifk2RyDJ8fzd,"Boogieman","Boogieman","EBK Jaaybo",2024-04-24,131291,74,dkim3530,2024-09-24T21:04:17Z,"","Encore Recordings",0.759,0.546,5,-8.159,0,0.484,0.675,0,0.591,0.651,90.059,3
68IkI6ttYOzNyS5iW2Zx70,"Fuel - Shady Edition","The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition","Eminem,WESTSIDE BOOGIE,GRIP",2024-09-13,290422,67,dkim3530,2024-09-24T21:04:17Z,"detroit hip hop,hip hop,rap,canadian hip hop,deep underground hip hop,indie hip hop,underground hip hop,atl hip hop","Shady/Aftermath/Interscope Records",0.847,0.692,1,-6.022,1,0.206,0.064,0,0.0966,0.101,137.997,4
5OVxJ4th1sKz83BPspqMJ3,"Big Big Money","Big Big Money","Key Glock",2024-06-21,153786,63,dkim3530,2024-09-24T21:04:17Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap","Paper Route EMPIRE",0.881,0.655,11,-5.766,0,0.32,0.109,0,0.109,0.714,140.036,4
20oVyPvaVROUvQi0Z9vgWg,"LOVE HURTS (with Lil Uzi Vert)","LOVE LASTS FOREVER","Destroy Lonely,Lil Uzi Vert",2024-08-30,274308,72,dkim3530,2024-09-24T21:04:17Z,"rage rap,hip hop,melodic rap,philly rap,rap,trap","Opium/Interscope",0.683,0.701,0,-6.677,0,0.0404,0.0688,0,0.314,0.117,111.943,4
2dKkVF2m160z0RNDN2dddc,"NISSAN ALTIMA","Alligator Bites Never Heal","Doechii",2024-08-30,126832,68,dkim3530,2024-09-24T21:04:17Z,"alternative r&b","Top Dawg Entertainment/Capitol Records",0.974,0.711,11,-5.206,0,0.194,0.0988,0.0000392,0.0888,0.328,117.038,4
11o11r4KmIVxCGxIUGd9X5,"CYBER TRUCK","CYBER TRUCK","Meek Mill",2024-09-20,156044,56,dkim3530,2024-09-24T21:04:17Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap","Dream Chaser Records",0.591,0.445,10,-8.549,0,0.22,0.0261,0,0.118,0.388,106.777,5
6XVkJ1fM7NkjODPYI7QbAM,"Hollon","Hollon","GloRilla",2024-09-20,128858,62,dkim3530,2024-09-24T21:05:13Z,"southern hip hop","CMG/Interscope Records",0.786,0.761,8,-3.315,1,0.0606,0.0943,0.00000147,0.312,0.449,149.002,4
0e1KTuawmiFLiK0Lh3nNtM,"OKAY","OKAY","JT",2024-04-26,164074,67,dkim3530,2024-09-24T21:05:13Z,"","Quality Control Music/Motown Records",0.71,0.556,11,-6.443,1,0.188,0.00179,0,0.36,0.372,79.035,4
2ZqTbIID9vFPTXaGyzbb4q,"Neva Play (feat. RM of BTS)","Neva Play (feat. RM of BTS)","Megan Thee Stallion,RM",2024-09-06,157173,87,dkim3530,2024-09-24T21:05:13Z,"houston rap,pop,rap,trap queen,k-rap","Hot Girl Productions",0.826,0.756,2,-4.984,1,0.256,0.0203,0,0.0915,0.794,160.01,4
1JF8LkQWZ8grXb2emqrNKn,"Brokey","Sugar Honey Iced Tea","Latto",2024-08-09,217613,67,dkim3530,2024-09-24T21:05:13Z,"trap queen","Streamcut/RCA Records",0.776,0.525,1,-6.723,1,0.137,0.0366,0,0.108,0.467,75.013,4
2MjXWroB9wlTG2kqv3avfS,"Get It Sexyy","Get It Sexyy","Sexyy Red",2024-03-15,148551,74,dkim3530,2024-09-24T21:05:13Z,"trap queen","Open Shift/gamma.",0.811,0.64,5,-5.63,0,0.274,0.0957,0,0.127,0.527,145.031,4
53hdiPtasasa17cyJFDvyw,"Flush Em","Flush Em","Monaleo,Kaliii",2024-09-19,196152,48,dkim3530,2024-09-24T21:05:13Z,"viral rap,rap","Stomp Down",0.891,0.698,6,-4.948,0,0.274,0.00767,0,0.0971,0.707,142.034,4
2hKYtHbwYOSjvYQhVdUpdQ,"TGIF","TGIF","GloRilla",2024-06-21,164571,79,dkim3530,2024-09-24T21:05:13Z,"southern hip hop","CMG/Interscope Records",0.891,0.526,8,-6.52,0,0.368,0.0787,0.0000304,0.133,0.203,140.06,4
4XqBLxDaEdlqkHlSlb1Rzq,"Enough (Miami)","Enough (Miami)","Cardi B",2024-03-15,158727,58,dkim3530,2024-09-24T21:05:13Z,"pop,rap","Atlantic Records",0.926,0.791,5,-4.553,1,0.273,0.00255,0,0.0772,0.473,139.166,5
5UHGNDDDc7XxGsF6ZcQs9I,"Hot Girl Maybach","Hot Girl Maybach","Kaliii",2024-09-20,140409,44,dkim3530,2024-09-24T21:05:13Z,"rap,viral rap","Atlantic Records",0.916,0.74,9,-5.633,1,0.281,0.0208,0,0.0628,0.907,130.022,4
0Izt8MdEU7zDy2hDsm5YkH,"Wanna Be (with Megan Thee Stallion)","Wanna Be (with Megan Thee Stallion)","GloRilla,Megan Thee Stallion",2024-04-05,156444,69,dkim3530,2024-09-24T21:05:13Z,"southern hip hop,houston rap,pop,rap,trap queen","CMG/Interscope Records",0.919,0.629,1,-5.17,1,0.376,0.0226,0,0.146,0.407,135.05,4
1TgStpMGTflN84asKJ8VU3,"U My Everything (feat. Drake)","In Sexyy We Trust","Sexyy Red,Drake",2024-05-24,225132,73,dkim3530,2024-09-24T21:05:13Z,"trap queen,canadian hip hop,canadian pop,hip hop,pop rap,rap","Rebel/gamma.",0.624,0.796,6,-5.413,0,0.169,0.0541,0,0.258,0.704,145.212,4
7unrQrmU8i2Roc1Dkj0ST2,"Sunday Service (feat. Megan Thee Stallion & Flo Milli)","Sunday Service (feat. Megan Thee Stallion & Flo Milli)","Latto,Megan Thee Stallion,Flo Milli",2024-06-07,207000,59,dkim3530,2024-09-24T21:05:13Z,"trap queen,houston rap,pop,rap,viral rap","Streamcut/RCA Records",0.852,0.835,1,-2.38,1,0.345,0.0465,0,0.546,0.66,152.904,4
57lsYy0OZLNb5OQ7fEa3Hs,"Did It First (with Central Cee)","Did It First (with Central Cee)","Ice Spice,Central Cee",2024-07-11,118002,84,dkim3530,2024-09-24T21:05:13Z,"bronx drill,melodic drill,r&drill","10K Projects/Capitol Records",0.635,0.574,1,-7.453,1,0.322,0.229,0,0.126,0.592,153.938,4
5KsQoGiUey27gt0topwkz4,"Different Color Stones","Different Color Stones","TiaCorine",2024-09-20,141754,43,dkim3530,2024-09-24T21:05:13Z,"trap queen","South Coast Music Group/Interscope Records",0.732,0.699,1,-5.314,1,0.367,0.0728,0,0.158,0.515,75.31,4
5b3XJ1pjrHO5JtY2PcTjnI,"Mamushi (feat. Yuki Chiba)","MEGAN","Megan Thee Stallion,Yuki Chiba",2024-06-28,156988,87,dkim3530,2024-09-24T21:05:13Z,"houston rap,pop,rap,trap queen","Hot Girl Productions",0.892,0.531,1,-4.968,1,0.207,0.033,0,0.0824,0.209,81.036,4
7G0MIYpMnZkEAg3cVjMPGd,"Passenger Princess (Jibbitz)","Passenger Princess (Jibbitz)","Monaleo,Stunna 4 Vegas",2024-09-12,173521,51,dkim3530,2024-09-24T21:05:13Z,"viral rap,north carolina hip hop,trap","Stomp Down",0.692,0.564,1,-10.46,1,0.361,0.229,0,0.135,0.684,83.052,4
6NjWCIYu1W8xa3HIvcIhd4,"Nasty","Nasty","Tinashe",2024-04-12,176027,80,dkim3530,2024-09-24T21:05:13Z,"alternative r&b,dance pop,metropopolis,pop,r&b","Tinashe Music Inc., under exclusive license to Nice Life Recording Company",0.931,0.411,8,-8.433,1,0.0711,0.165,0.00000526,0.134,0.515,100.002,4
0fsgieABBLYkx6rk5N3JUD,"NISSAN ALTIMA","NISSAN ALTIMA","Doechii",2024-08-02,128132,70,dkim3530,2024-09-24T21:05:13Z,"alternative r&b","Top Dawg Entertainment/Capitol Records",0.975,0.71,11,-5.14,0,0.198,0.0954,0.00003,0.0845,0.314,117.021,4
7dJYggqjKo71KI9sLzqCs8,"Agora Hills","Scarlet","Doja Cat",2023-09-22,265360,77,dkim3530,2024-09-24T21:05:13Z,"dance pop,pop","Kemosabe Records/RCA Records",0.75,0.674,8,-6.128,0,0.097,0.228,0.0000891,0.122,0.392,123.026,4
7nn4MXs89QymmNzRreTywe,"Ick","Now You See Me","Lay Bankz",2023-08-09,115725,61,dkim3530,2024-09-24T21:05:13Z,"jersey club","Artist Partner Group, Inc.",0.902,0.767,2,-3.376,1,0.128,0.264,0,0.143,0.52,137.985,4
0WGLtCw9w9ZjCBqvY8rXCL,"BACK OUTSIDE (feat. Latto)","PRINCESS POP THAT","Anycia,Latto",2024-04-26,173573,58,dkim3530,2024-09-24T21:05:13Z,"trap queen","ANYCIA under exclusive license to UnitedMasters LLC",0.818,0.671,9,-5.104,0,0.177,0.321,0,0.141,0.455,143.92,4
1a73gcEg6h6Re6hHXoVltJ,"FTCU","Pink Friday 2","Nicki Minaj",2023-12-08,172137,73,dkim3530,2024-09-24T21:05:13Z,"hip pop,pop,queens hip hop,rap","Republic Records",0.93,0.435,11,-6.694,1,0.202,0.0173,0.000287,0.117,0.227,144.978,4
0SdBkFh6u5IHIXqlBu0NyI,"Yeah Glo!","Yeah Glo!","GloRilla",2024-02-09,142702,73,dkim3530,2024-09-24T21:05:13Z,"southern hip hop","CMG/Interscope Records",0.894,0.66,11,-5.349,0,0.33,0.0243,0,0.139,0.181,148.072,4
6saYisCUAZXc505blie9kZ,"Otaku Hot Girl","MEGAN","Megan Thee Stallion",2024-06-28,158663,74,dkim3530,2024-09-24T21:05:13Z,"houston rap,pop,rap,trap queen","Hot Girl Productions",0.757,0.756,0,-3.198,1,0.0664,0.0655,0,0.149,0.505,157.989,4
5BsGbw1doMaFghuOMkkiJB,"Chicken Grease","Sugar Honey Iced Tea","Latto",2024-08-13,161666,56,dkim3530,2024-09-24T21:05:13Z,"trap queen","Streamcut/RCA Records",0.7,0.685,1,-4.371,1,0.212,0.0172,0,0.316,0.532,162.049,4
20LfID5lY83tDZAHZqpFtC,"Wet Dreams (feat. coop & gg)","Wet Dreams (feat. coop & gg)","Flo Milli,coop,gg",2024-09-06,159090,58,dkim3530,2024-09-24T21:05:13Z,"viral rap","'94 Sounds/RCA Records",0.772,0.643,5,-7.374,1,0.0481,0.0538,0,0.113,0.168,84.448,4
1cyTVV6UFeoazuBGX3MXFw,"Don Who Leo","Don Who Leo","Monaleo",2024-01-29,138495,63,dkim3530,2024-09-24T21:05:13Z,"viral rap","Stomp Down",0.785,0.5,9,-6.996,0,0.292,0.0044,0,0.121,0.698,80.937,4
61vp2Gh0Ggz9tWHqe8vEQQ,"GTFO","Alligator Bites Never Heal","Doechii,KUNTFETISH",2024-08-30,160824,62,dkim3530,2024-09-24T21:05:13Z,"alternative r&b","Top Dawg Entertainment/Capitol Records",0.737,0.616,6,-5.913,0,0.0579,0.0365,0.00000101,0.0968,0.319,157.01,4
1ZrzdArzDJj71mCOFa2qmV,"U Kno What To Do (UKWTD)","U Kno What To Do (UKWTD)","Sexyy Red",2024-09-06,158018,66,dkim3530,2024-09-24T21:05:13Z,"trap queen","Rebel/gamma.",0.716,0.674,0,-5.775,1,0.137,0.00405,0,0.132,0.662,151.979,4
4keuUM29CtIWgsPRzRhXoW,"WOKE UP","WOKE UP","XG",2024-05-21,188010,76,dkim3530,2024-09-24T21:05:13Z,"k-pop girl group","XGALX",0.884,0.633,11,-5.826,0,0.291,0.0222,0,0.0765,0.462,146.904,4
1T6dUV1mqXyA2bSP3lK0IZ,"Not My Problem","Not My Problem (Flyer Than U)","Laila!",2024-06-14,159230,74,dkim3530,2024-09-24T21:05:13Z,"","IIIXL Studio",0.446,0.739,7,-8.391,1,0.0692,0.0792,0,0.398,0.237,138.023,5
3lMzT16MjAKKXF7pSZn13B,"Tell Ur Girlfriend","Tell Ur Girlfriend","Lay Bankz",2024-02-07,124444,76,dkim3530,2024-09-24T21:05:13Z,"jersey club","Artist Partner Group, Inc.",0.866,0.741,7,-4.66,1,0.245,0.0933,0,0.0297,0.614,135.07,4
2xaaJcmvMOmpDbTwlWnjFh,"Alter Ego (with JT)","Alter Ego (with JT)","Doechii,JT",2024-03-29,204094,66,dkim3530,2024-09-24T21:05:13Z,"alternative r&b","Top Dawg Entertainment/Capitol Records",0.841,0.725,11,-5.314,0,0.0624,0.00821,0.00000215,0.519,0.731,127.047,4
2x03XLsTZ0o86h0cfHrkKF,"After Hours","After Hours","Kehlani",2024-04-04,202414,72,dkim3530,2024-09-24T21:05:13Z,"pop,r&b,rap","Atlantic Records",0.729,0.777,1,-3.991,1,0.0431,0.069,0.00162,0.112,0.744,121.016,4
3ytbtkmMnkfwMrBi32a7FD,"Like What (Freestyle)","Like What (Freestyle)","Cardi B",2024-03-01,136400,62,dkim3530,2024-09-24T21:05:13Z,"pop,rap","Atlantic Records",0.948,0.689,11,-6.662,0,0.167,0.0696,0,0.434,0.708,114.959,4
3Ur9zMHlzsCTnuEW9vXNyT,"JT Coming","City Cinderella","JT",2024-07-19,107788,62,dkim3530,2024-09-24T21:05:13Z,"","Quality Control Music/Motown Records",0.817,0.604,1,-6.619,1,0.418,0.0462,0,0.134,0.656,111.124,4
0ve0CavjqrUqVmZ605RhTV,"Jump","Jump","Tyla,Gunna,Skillibeng",2024-03-20,147071,72,dkim3530,2024-09-24T21:05:13Z,"atl hip hop,melodic rap,rap,trap,dancehall,jamaican dancehall,traphall,trinibad","FAX Records/Epic",0.79,0.716,10,-3.446,0,0.0929,0.0297,0.0000187,0.213,0.627,100.104,4
5zr6snM3WQRoYC0QfnD9n7,"No One Else (feat. Jeremih)","No One Else (feat. Jeremih)","Lola Brooke,Jeremih",2024-09-06,162240,57,dkim3530,2024-09-24T21:05:13Z,"trap queen,chicago rap,pop rap,r&b,southern hip hop,trap,urban contemporary","Arista Records",0.813,0.549,6,-2.167,0,0.13,0.0077,0,0.0839,0.524,90.529,4
10gY0uKOkUD7Kz3utYykZ7,"DUH!","Bad Boys: Ride Or Die Soundtrack","Flo Milli",2024-06-07,131700,45,dkim3530,2024-09-24T21:05:13Z,"viral rap","Epic",0.951,0.519,1,-4.569,1,0.101,0.00132,0,0.0866,0.557,100.02,4
