Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
30AnNG3dFbHLQuSbIVWEbF,3hOdow4ZPmrby7Q1wfPLEy,DITTO,DITTO,Aries,2021-02-26,150322,0.41935483870967744,spotify:user:dkim3530,2024-04-03T04:31:09Z,,0.6502057613168725,0.5184331797235022,4,0.4980614788147327,1,0.19823559937727042,0.5435643454458563,1.8619246861924686e-05,0.14893617021276595,0.5167799490229397,0.2604303558865305,4
7fPUzdTdRD8xIJUOq0uX6n,6mpyU2azr3zfZDY9k8w5GP,Chicken,Chicken,Your Neighbors,2018-04-01,207849,0.5698924731182796,spotify:user:dkim3530,2024-04-04T06:16:27Z,nashville indie,0.550068587105624,0.7258064516129032,10,0.5636250346164497,0,0.09003632589517384,0.03142279396089986,0.0,0.5910904255319149,0.6622769753610875,0.2607489413669973,4
410rGaFDJPwjsr9m9RPCkz,2sSGPbdZJkaSE2AbcGOACx,All I Really Want Is You,CINEMA,The Marías,2021-06-25,191800,0.6559139784946236,spotify:user:dkim3530,2024-04-04T10:42:37Z,"bedroom pop,la indie",0.6488340192043895,0.33755760368663595,1,0.41851287731930215,0,0.2605085625324339,0.9460576044617831,0.05209205020920502,0.1422872340425532,0.35641461342395925,0.14748516586356575,4
1HfsmNlg8xxhOr9N2i4Q0n,3IunaFjvNKj98JW89JYv9u,Touching Yourself,In the End It Always Does,The Japanese House,2023-06-30,181586,0.6989247311827957,spotify:user:dkim3530,2024-04-04T10:44:51Z,"indie pop,indietronica,modern dream pop,pov: indie,vapor soul",0.7448559670781892,0.6347926267281107,3,0.7160066463583494,1,0.006227296315516346,0.14003373266957908,1.903765690376569e-06,0.22429078014184398,0.9511469838572643,0.3601476112726163,4
0O0bttAxJKKWqAqY2Nq4mC,1QAJqy2dA3ihHBFIHRphZj,Falling In Love,Cry,Cigarettes After Sex,2019-10-25,245840,0.7634408602150538,spotify:user:dkim3530,2024-04-04T10:48:33Z,"ambient pop,dream pop,el paso indie,shoegaze",0.4170096021947873,0.16129032258064518,7,0.3247022985322625,1,0.008822003113648159,0.748960389995221,0.01778242677824268,0.10904255319148935,0.33836023789294817,0.5768720215576175,4
1T5tDibcj3AmFmPxYGm6vp,5INjqkS1o8h1imAzPqGZBb,Taxi’s Here,Currents B-Sides & Remixes,Tame Impala,2017-11-16,287306,0.5053763440860215,spotify:user:dkim3530,2024-04-04T10:51:06Z,"australian psych,modern rock,neo-psychedelic,rock",0.5486968449931412,0.5057603686635944,7,0.648158404873996,0,0.0207576543850545,0.644187660199838,0.5366108786610879,0.04665336879432624,0.4169498725573492,0.31368722870455185,4
3gxHQwvHDw38I2GnHkJRjp,4w06qs8RUCeNnQmXP6hY3p,It Runs Deep,It Runs Deep,Trisha Mohring,2019-09-10,243983,0.27956989247311825,spotify:user:dkim3530,2024-04-04T10:52:47Z,,0.6063100137174211,0.0069124423963133706,9,0.0,1,0.09600415153087703,0.8526957660302535,1.6213389121338913e-06,0.04499113475177304,0.056818181818181816,0.23877981760981248,4
1upVvXlWQUwAPuLN3oh8lk,35l9BRT7MXmM8bv2WDQiyB,Talk,Talk,beabadoobee,2022-03-23,158293,0.5913978494623656,spotify:user:dkim3530,2024-04-06T01:13:02Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.38408779149519895,0.9688940092165899,0,0.7943090556632512,1,0.09574468085106384,0.0003768706211352737,0.1098326359832636,0.21653368794326242,0.5242141036533561,0.3959154686525162,4
70LcF31zb1H0PyJoS1Sx1r,4Z8W4fKeB5YxbusRsdQVPb,Creep,Pablo Honey,Radiohead,1993-02-22,238640,0.9139784946236559,spotify:user:dkim3530,2024-04-22T08:25:10Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.4718792866941015,0.34677419354838707,7,0.4428136250346164,1,0.03528801245459263,0.010053306497683122,0.0001391213389121339,0.11347517730496454,0.06966864910790144,0.2529104111080137,4
1ucnuV88gFTfR3BalmznDk,2Tglaf8nvDzwSQnpSrjLHP,Lover Is a Day,wannabewithu,Cuco,2016-07-09,456000,0.7634408602150538,spotify:user:dkim3530,2024-04-24T21:53:47Z,"bedroom pop,dream pop",0.3196159122085048,0.5967741935483871,3,0.40702021600664634,1,0.04488842760768033,0.04501212822148914,0.20711297071129708,0.0813386524822695,0.3319881053525913,0.8388687560564426,4
